,ciclo,Asignatura,Convocatoria,Anho,Aprobado,Anho.Firma,Primer.Par,Segundo.Par,AOT,Nota.Final,id_anony,Nota.Prom,Firma
11560,1,MATERIALES 2,1,2019,1,2019,11,26,8,[4],es_2854,4.0,True
11561,1,MATERIALES 2,1,2019,0,2019,8,22,8,[0],es_2891,0.0,True
11562,1,MATERIALES 2,1,2019,0,2019,9,30,9,[0],es_2919,0.0,True
11563,1,MATERIALES 2,1,2019,0,2019,9,14,8,[0],es_2946,0.0,True
11564,1,LABORATORIO MECANICO 1,1,2019,1,2019,18,25,8,[4],es_2241,4.0,True
11565,1,LABORATORIO MECANICO 1,1,2019,1,2019,16,22,8,[3],es_2634,3.0,True
11566,1,LABORATORIO MECANICO 1,1,2019,1,2019,18,23,8,[4],es_2274,4.0,True
11567,1,LABORATORIO MECANICO 1,1,2019,1,2019,22,25,8,[5],es_2280,5.0,True
11568,1,LABORATORIO MECANICO 1,1,2019,1,2019,20,27,8,[5],es_1304,5.0,True
11569,1,LABORATORIO MECANICO 1,1,2019,1,2018,0,0,0,[2],es_667,2.0,True
11583,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,13,19,8,[2],es_1150,2.0,True
11584,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,14,24,7,[2],es_1546,2.0,True
11585,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,15,23,7,[3],es_1835,3.0,True
11586,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,3,22,10,[2],es_1581,2.0,True
11587,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,17,26,7,[5],es_2547,5.0,True
11588,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,7,22,9,[2],es_1248,2.0,True
11589,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,12,26,8,[5],es_1906,5.0,True
11590,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,13,18,8,[4],es_2280,4.0,True
11591,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,8,18,9,[2],es_1277,2.0,True
11592,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,11,22,8,[3],es_2681,3.0,True
11593,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,11,22,9,[2],es_2346,2.0,True
11594,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,15,25,8,[3],es_2383,3.0,True
11595,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,9,23,9,[2],es_1331,2.0,True
11596,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,16,20,8,[5],es_2422,5.0,True
11597,1,INSTALACIONES INDUSTRIALES,1,2019,1,2019,15,23,7,[5],es_2098,5.0,True
11598,1,TERMOTECNIA 2,1,2019,0,0,1,5,10,[0],es_472,0.0,False
11599,1,TERMOTECNIA 2,1,2019,1,2019,17,23,10,[3],es_1150,3.0,True
11600,1,TERMOTECNIA 2,1,2019,0,2019,13,17,10,[0],es_1581,0.0,True
11601,1,TERMOTECNIA 2,1,2019,1,2019,19,31,10,[5],es_2547,5.0,True
11602,1,TERMOTECNIA 2,1,2019,1,2019,15,32,10,[5],es_1248,5.0,True
11603,1,TERMOTECNIA 2,1,2019,1,2019,19,27,10,[5],es_1906,5.0,True
11604,1,TERMOTECNIA 2,1,2019,1,2019,12,28,10,[4],es_2280,4.0,True
11605,1,TERMOTECNIA 2,1,2019,1,2019,15,32,10,[5],es_1277,5.0,True
11606,1,TERMOTECNIA 2,1,2019,1,2019,19,20,10,[5],es_2681,5.0,True
11607,1,TERMOTECNIA 2,1,2019,1,2019,23,34,10,[5],es_2697,5.0,True
11608,1,TERMOTECNIA 2,1,2019,1,2019,14,13,10,[4],es_2346,4.0,True
11609,1,TERMOTECNIA 2,1,2019,1,2018,20,0,10,[4],es_2383,4.0,True
11610,1,TERMOTECNIA 2,1,2019,1,2019,15,19,10,[2],es_1331,2.0,True
11611,1,TERMOTECNIA 2,1,2019,1,2019,19,32,10,[5],es_2422,5.0,True
11612,1,TERMOTECNIA 2,1,2019,1,2019,23,33,10,[5],es_2440,5.0,True
11613,1,TERMOTECNIA 2,1,2019,1,2019,19,24,10,[4],es_2098,4.0,True
11614,1,MAQUINAS DE FLUJO,1,2019,1,2019,18,28,10,[5],es_1544,5.0,True
11615,1,MAQUINAS DE FLUJO,1,2019,1,2019,16,29,10,[3],es_1581,3.0,True
11616,1,MAQUINAS DE FLUJO,1,2019,1,2019,21,31,10,[5],es_2547,5.0,True
11617,1,MAQUINAS DE FLUJO,1,2019,1,2019,13,28,10,[5],es_2255,5.0,True
11618,1,MAQUINAS DE FLUJO,1,2019,1,2019,14,30,10,[4],es_2660,4.0,True
11619,1,MAQUINAS DE FLUJO,1,2019,1,2019,11,22,10,[4],es_2681,4.0,True
11620,1,MAQUINAS DE FLUJO,1,2019,1,2019,14,34,10,[5],es_2346,5.0,True
11621,1,MAQUINAS DE FLUJO,1,2019,1,2019,13,18,10,[3],es_1331,3.0,True
11622,1,MAQUINAS DE FLUJO,1,2019,1,2019,16,29,10,[5],es_2405,5.0,True
11623,1,MAQUINAS DE FLUJO,1,2019,1,2019,14,28,10,[5],es_2098,5.0,True
11624,1,INVESTIGACION OPERATIVA,1,2019,1,2019,16,36,8,[5],es_2547,5.0,True
11625,1,INVESTIGACION OPERATIVA,1,2019,1,2018,0,0,0,[4],es_582,4.0,True
11626,1,INVESTIGACION OPERATIVA,1,2019,0,0,0,0,0,[0],es_2205,0.0,False
11627,1,INVESTIGACION OPERATIVA,1,2019,1,2019,0,36,8,[5],es_1248,5.0,True
11628,1,INVESTIGACION OPERATIVA,1,2019,1,2018,0,0,0,[5],es_1906,5.0,True
11629,1,INVESTIGACION OPERATIVA,1,2019,1,2019,16,30,8,[5],es_2255,5.0,True
11630,1,INVESTIGACION OPERATIVA,1,2019,1,2019,20,28,8,[5],es_609,5.0,True
11631,1,INVESTIGACION OPERATIVA,1,2019,1,2019,16,36,8,[5],es_2274,5.0,True
11632,1,INVESTIGACION OPERATIVA,1,2019,1,2019,16,30,7,[5],es_2661,5.0,True
11633,1,INVESTIGACION OPERATIVA,1,2019,1,2019,0,29,8,[5],es_1277,5.0,True
11634,1,INVESTIGACION OPERATIVA,1,2019,1,2019,16,30,6,[4],es_2681,4.0,True
11635,1,INVESTIGACION OPERATIVA,1,2019,1,2019,16,36,7,[5],es_2697,5.0,True
11636,1,INVESTIGACION OPERATIVA,1,2019,0,0,0,0,0,[0],es_2324,0.0,False
11637,1,INVESTIGACION OPERATIVA,1,2019,1,2019,24,36,8,[5],es_2346,5.0,True
11638,1,INVESTIGACION OPERATIVA,1,2019,0,2019,12,30,8,[0],es_2833,0.0,True
11639,1,INVESTIGACION OPERATIVA,1,2019,1,2018,0,0,0,[5],es_1331,5.0,True
11640,1,INVESTIGACION OPERATIVA,1,2019,0,2019,18,0,6,[0],es_667,0.0,True
11641,1,INVESTIGACION OPERATIVA,1,2019,1,2019,16,36,8,[5],es_2440,5.0,True
11642,1,INVESTIGACION OPERATIVA,1,2019,0,0,4,0,5,[0],es_1355,0.0,False
11643,1,INVESTIGACION OPERATIVA,1,2019,1,2019,20,29,8,[4],es_2919,4.0,True
11644,1,INVESTIGACION OPERATIVA,1,2019,1,2019,24,36,8,[5],es_2098,5.0,True
11645,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,0,2019,13,15,8,[1],es_472,1.0,True
11646,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,15,28,8,[4],es_1150,4.0,True
11647,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,19,22,9,[5],es_2547,5.0,True
11648,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,21,29,8,[5],es_1248,5.0,True
11649,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,15,28,10,[4],es_1906,4.0,True
11650,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,12,25,10,[5],es_2280,5.0,True
11651,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,22,24,9,[5],es_1277,5.0,True
11652,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,18,25,9,[4],es_2681,4.0,True
11653,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,8,22,9,[5],es_2697,5.0,True
11654,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,19,17,8,[5],es_2346,5.0,True
11655,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,12,26,9,[4],es_1331,4.0,True
11656,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,14,17,9,[5],es_2422,5.0,True
11657,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,21,25,9,[5],es_2440,5.0,True
11658,1,TECNOLOGIA DE ENERGIA ALTERNATIVAS,1,2019,1,2019,13,23,9,[5],es_2098,5.0,True
11659,1,PROYECTO INTEGRADO,1,2019,1,2019,15,0,10,[3],es_1173,3.0,True
11660,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2019,1,2019,12,26,7,[2],es_702,2.0,True
11661,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2019,1,2019,12,14,9,[4],es_1179,4.0,True
11662,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2019,1,2019,13,20,9,[4],es_1232,4.0,True
11663,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2019,1,2019,9,19,7,[2],es_1613,2.0,True
11664,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2019,1,2019,15,30,8,[5],es_1261,5.0,True
11665,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2019,0,0,0,0,0,[0],es_1278,0.0,False
11666,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2019,1,2019,12,17,7,[4],es_2365,4.0,True
11667,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2019,1,2019,11,29,7,[3],es_1730,3.0,True
11668,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2019,1,2019,19,31,10,[5],es_2467,5.0,True
11669,1,ACONDICIONAMIENTO DEL AIRE Y REFRIGERACION,1,2019,0,0,0,0,0,[0],es_2505,0.0,False
11670,1,PASANTIA,1,2019,1,2019,0,0,0,[5],es_528,5.0,True
11671,1,PASANTIA,1,2019,0,0,0,0,0,[0],es_1173,0.0,False
11672,1,PASANTIA,1,2019,1,2019,0,0,0,[5],es_1544,5.0,True
11673,1,PASANTIA,1,2019,1,2019,0,0,0,[5],es_1546,5.0,True
11674,1,PASANTIA,1,2019,0,0,0,0,0,[0],es_1835,0.0,False
11675,1,PASANTIA,1,2019,0,0,0,0,0,[0],es_609,0.0,False
11676,1,PASANTIA,1,2019,0,0,0,0,0,[0],es_1278,0.0,False
11677,1,PASANTIA,1,2019,0,0,0,0,0,[0],es_2681,0.0,False
11678,1,PASANTIA,1,2019,0,0,0,0,0,[0],es_1288,0.0,False
11679,1,PASANTIA,1,2019,0,0,0,0,0,[0],es_642,0.0,False
11680,1,PASANTIA,1,2019,0,0,0,0,0,[0],es_1304,0.0,False
11681,1,PASANTIA,1,2019,0,0,0,0,0,[0],es_666,0.0,False
11682,1,PASANTIA,1,2019,1,2019,0,0,0,[5],es_1360,5.0,True
12411,1,INTRODUCCION A LA INVESTIGACION,1,2019,1,2019,20,24,10,[5],es_1906,5.0,True
12425,1,INTRODUCCION A LA INVESTIGACION,1,2019,0,0,3,21,7,[0],es_2241,0.0,False
12447,1,INTRODUCCION A LA INVESTIGACION,1,2019,1,2019,18,27,10,[5],es_2280,5.0,True
12453,1,INTRODUCCION A LA INVESTIGACION,1,2019,0,0,0,0,0,[0],es_1278,0.0,False
12490,1,INTRODUCCION A LA INVESTIGACION,1,2019,1,2019,18,30,9,[5],es_1304,5.0,True
12594,1,LEGISLACION,1,2019,1,2019,22,32,10,[5],es_1374,5.0,True
12595,1,LEGISLACION,1,2019,1,2019,6,27,10,[5],es_1179,5.0,True
12597,1,LEGISLACION,1,2019,1,2019,21,28,10,[5],es_1544,5.0,True
12598,1,LEGISLACION,1,2019,1,2019,22,32,10,[5],es_1546,5.0,True
12601,1,LEGISLACION,1,2019,1,2019,21,32,10,[5],es_1561,5.0,True
12602,1,LEGISLACION,1,2019,1,2019,12,30,10,[5],es_1835,5.0,True
12614,1,LEGISLACION,1,2019,1,2019,20,32,10,[5],es_2547,5.0,True
12621,1,LEGISLACION,1,2019,1,2019,15,30,10,[5],es_1613,5.0,True
12623,1,LEGISLACION,1,2019,1,2019,18,24,10,[4],es_1906,4.0,True
12647,1,LEGISLACION,1,2019,1,2019,16,26,10,[4],es_2280,4.0,True
12654,1,LEGISLACION,1,2019,1,2019,20,28,10,[5],es_2681,5.0,True
12670,1,LEGISLACION,1,2019,1,2019,17,26,10,[5],es_642,5.0,True
12671,1,LEGISLACION,1,2019,0,0,6,1,10,[0],es_1304,0.0,False
12674,1,LEGISLACION,1,2019,1,2019,22,28,10,[5],es_2346,5.0,True
12687,1,LEGISLACION,1,2019,1,2019,18,30,10,[5],es_2383,5.0,True
12690,1,LEGISLACION,1,2019,1,2019,18,28,10,[5],es_2422,5.0,True
12709,1,LEGISLACION,1,2019,1,2019,6,30,10,[4],es_1360,4.0,True
12718,1,LEGISLACION,1,2019,1,2019,22,26,10,[5],es_2098,5.0,True
12728,1,ORGANIZACION DE EMPRESAS,1,2019,1,2019,17,21,8,[4],es_1544,4.0,True
12731,1,ORGANIZACION DE EMPRESAS,1,2019,1,2019,9,32,9,[3],es_1546,3.0,True
12756,1,ORGANIZACION DE EMPRESAS,1,2019,1,2019,20,29,9,[4],es_1906,4.0,True
12771,1,ORGANIZACION DE EMPRESAS,1,2019,1,2019,14,21,9,[2],es_2241,2.0,True
12785,1,ORGANIZACION DE EMPRESAS,1,2019,0,0,0,0,0,[0],es_609,0.0,False
12793,1,ORGANIZACION DE EMPRESAS,1,2019,1,2019,17,19,9,"[1, 3]",es_2280,2.0,True
12797,1,ORGANIZACION DE EMPRESAS,1,2019,0,0,0,0,0,[0],es_1278,0.0,False
12802,1,ORGANIZACION DE EMPRESAS,1,2019,1,2019,13,26,8,[3],es_2681,3.0,True
12817,1,ORGANIZACION DE EMPRESAS,1,2019,0,0,0,0,0,[0],es_1288,0.0,False
12829,1,ORGANIZACION DE EMPRESAS,1,2019,1,2019,17,19,8,[3],es_1304,3.0,True
12866,1,ORGANIZACION DE EMPRESAS,1,2019,1,2019,15,28,8,[4],es_2440,4.0,True
12883,1,ORGANIZACION DE EMPRESAS,1,2019,0,0,0,0,8,[0],es_1360,0.0,False
12908,1,CONTABILIDAD Y FINANZAS,1,2019,1,2018,0,0,0,[2],es_1150,2.0,True
13038,1,CONTABILIDAD Y FINANZAS,1,2019,0,2018,0,0,0,[0],es_1425,0.0,True
13047,1,CONTABILIDAD Y FINANZAS,1,2019,1,2019,19,25,9,[4],es_2422,4.0,True
13099,1,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,1,2019,0,0,0,0,0,[0],es_501,0.0,False
13104,1,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,1,2019,1,2019,14,23,9,[2],es_1374,2.0,True
13107,1,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,1,2019,1,2019,11,22,6,[2],es_1151,2.0,True
13109,1,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,1,2019,1,2019,11,34,6,[3],es_1531,3.0,True
13120,1,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,1,2019,1,2019,14,22,9,[2],es_1605,2.0,True
13138,1,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,1,2019,1,2019,19,29,7,[5],es_1433,5.0,True
13148,1,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,1,2019,1,2019,16,23,7,[4],es_642,4.0,True
13153,1,GESTION DE LA CALIDAD Y MEDIO AMBIENTE,1,2019,1,2019,19,29,7,[5],es_1710,5.0,True
13182,1,SEGURIDAD EN EL TRABAJO,1,2019,0,0,0,0,0,[0],es_501,0.0,False
13184,1,SEGURIDAD EN EL TRABAJO,1,2019,0,0,0,0,0,[0],es_1110,0.0,False
13190,1,SEGURIDAD EN EL TRABAJO,1,2019,1,2019,17,30,10,[5],es_1374,5.0,True
13191,1,SEGURIDAD EN EL TRABAJO,1,2019,1,2019,0,28,10,"[1, 4]",es_1148,2.5,True
13194,1,SEGURIDAD EN EL TRABAJO,1,2019,0,0,0,0,0,[0],es_1151,0.0,False
13199,1,SEGURIDAD EN EL TRABAJO,1,2019,0,2019,10,16,10,[0],es_1531,0.0,True
13200,1,SEGURIDAD EN EL TRABAJO,1,2019,1,2019,13,30,10,[5],es_1179,5.0,True
13208,1,SEGURIDAD EN EL TRABAJO,1,2019,0,2019,19,26,10,[0],es_1558,0.0,True
13220,1,SEGURIDAD EN EL TRABAJO,1,2019,1,2019,11,28,10,[5],es_1232,5.0,True
13227,1,SEGURIDAD EN EL TRABAJO,1,2019,1,2019,18,29,10,[5],es_582,5.0,True
13234,1,SEGURIDAD EN EL TRABAJO,1,2019,1,2019,13,29,10,[5],es_1605,5.0,True
13269,1,SEGURIDAD EN EL TRABAJO,1,2019,0,0,0,0,0,[0],es_1278,0.0,False
13287,1,SEGURIDAD EN EL TRABAJO,1,2019,1,2019,9,31,10,[4],es_642,4.0,True
13300,1,SEGURIDAD EN EL TRABAJO,1,2019,1,2019,21,28,10,[5],es_1710,5.0,True
13328,1,SEGURIDAD EN EL TRABAJO,1,2019,1,2019,17,27,10,[5],es_1351,5.0,True
13343,1,SEGURIDAD EN EL TRABAJO,1,2019,1,2019,17,28,10,[4],es_1360,4.0,True
13362,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_702,0.0,False
13370,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,1,2019,22,30,8,[5],es_1150,5.0,True
13387,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,1,2019,23,30,9,[5],es_2140,5.0,True
13397,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,2019,22,22,8,[0],es_1232,0.0,True
13403,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,1,2019,19,29,8,[5],es_2547,5.0,True
13453,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_2720,0.0,False
13456,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_1979,0.0,False
13460,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_2729,0.0,False
13462,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_890,0.0,False
13481,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,1,2019,22,30,9,[5],es_2383,5.0,True
13484,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_2392,0.0,False
13488,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_1425,0.0,False
13492,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_2045,0.0,False
13499,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_1804,0.0,False
13501,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_2868,0.0,False
13505,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_2467,0.0,False
13510,1,FORMULACION Y GESTION DE PROYECTOS,1,2019,0,0,0,0,0,[0],es_2499,0.0,False
13561,1,INGENIERIA DE MANTENIMIENTO,1,2019,1,2019,20,30,10,[5],es_1124,5.0,True
13562,1,INGENIERIA DE MANTENIMIENTO,1,2019,1,2019,17,33,10,[5],es_1374,5.0,True
13563,1,INGENIERIA DE MANTENIMIENTO,1,2019,1,2019,15,20,10,[3],es_542,3.0,True
13564,1,INGENIERIA DE MANTENIMIENTO,1,2019,1,2019,18,30,10,[5],es_1561,5.0,True
13565,1,INGENIERIA DE MANTENIMIENTO,1,2019,1,2019,15,20,7,[3],es_566,3.0,True
13566,1,INGENIERIA DE MANTENIMIENTO,1,2019,0,0,0,0,0,[0],es_1226,0.0,False
13567,1,INGENIERIA DE MANTENIMIENTO,1,2019,0,0,0,0,0,[0],es_1278,0.0,False
13568,1,INGENIERIA DE MANTENIMIENTO,1,2019,1,2019,13,25,10,[5],es_1288,5.0,True
13569,1,INGENIERIA DE MANTENIMIENTO,1,2019,1,2019,13,28,7,[3],es_642,3.0,True
13570,1,INGENIERIA DE MANTENIMIENTO,1,2019,1,2019,19,27,10,[5],es_1360,5.0,True
13575,1,ESTRUCTURAS METALICAS,1,2019,0,0,0,0,0,[0],es_528,0.0,False
13576,1,ESTRUCTURAS METALICAS,1,2019,1,2019,20,20,10,[5],es_1150,5.0,True
13577,1,ESTRUCTURAS METALICAS,1,2019,1,2019,12,7,6,[4],es_1546,4.0,True
13580,1,ESTRUCTURAS METALICAS,1,2019,1,2019,21,18,6,[4],es_1835,4.0,True
13584,1,ESTRUCTURAS METALICAS,1,2019,1,2019,15,14,6,[5],es_1232,5.0,True
13586,1,ESTRUCTURAS METALICAS,1,2019,1,2019,22,14,10,[3],es_2547,3.0,True
13590,1,ESTRUCTURAS METALICAS,1,2019,1,2019,23,14,10,[5],es_1906,5.0,True
13593,1,ESTRUCTURAS METALICAS,1,2019,1,2019,11,7,6,[4],es_2241,4.0,True
13600,1,ESTRUCTURAS METALICAS,1,2019,1,2019,18,11,8,[4],es_2280,4.0,True
13604,1,ESTRUCTURAS METALICAS,1,2019,1,2019,24,14,10,[5],es_2681,5.0,True
13609,1,ESTRUCTURAS METALICAS,1,2019,1,2018,9,14,6,[5],es_642,5.0,True
13610,1,ESTRUCTURAS METALICAS,1,2019,0,0,11,14,7,[0],es_2346,0.0,False
13612,1,ESTRUCTURAS METALICAS,1,2019,1,2019,23,7,6,[4],es_1710,4.0,True
13616,1,ESTRUCTURAS METALICAS,1,2019,1,2019,22,22,10,[5],es_2422,5.0,True
13618,1,ESTRUCTURAS METALICAS,1,2019,1,2019,24,14,10,[5],es_2440,5.0,True
13630,1,ESTRUCTURAS METALICAS,1,2019,1,2019,24,10,6,[5],es_2098,5.0,True
13633,1,MECANIZADO CONVENCIONAL,1,2019,0,0,9,0,8,[0],es_503,0.0,False
13637,1,MECANIZADO CONVENCIONAL,1,2019,1,2019,10,12,8,[2],es_925,2.0,True
13638,1,MECANIZADO CONVENCIONAL,1,2019,1,2019,13,27,10,[4],es_1150,4.0,True
13639,1,MECANIZADO CONVENCIONAL,1,2019,1,2019,6,15,8,[3],es_1173,3.0,True
13642,1,MECANIZADO CONVENCIONAL,1,2019,1,2019,13,22,10,[4],es_1835,4.0,True
13644,1,MECANIZADO CONVENCIONAL,1,2019,0,0,4,0,8,[0],es_1888,0.0,False
13645,1,MECANIZADO CONVENCIONAL,1,2019,1,2019,16,27,10,[5],es_1906,5.0,True
13651,1,MECANIZADO CONVENCIONAL,1,2019,0,0,10,0,10,[0],es_1967,0.0,False
13652,1,MECANIZADO CONVENCIONAL,1,2019,1,2019,11,18,10,[2],es_2697,2.0,True
13654,1,MECANIZADO CONVENCIONAL,1,2019,0,0,0,0,0,[0],es_770,0.0,False
13661,1,MECANIZADO CONVENCIONAL,1,2019,0,0,9,0,8,[0],es_2026,0.0,False
13662,1,MECANIZADO CONVENCIONAL,1,2019,1,2019,14,25,10,[4],es_2383,4.0,True
13663,1,MECANIZADO CONVENCIONAL,1,2019,0,0,0,0,0,[0],es_785,0.0,False
13664,1,MECANIZADO CONVENCIONAL,1,2019,0,0,0,0,0,[0],es_2833,0.0,False
13666,1,MECANIZADO CONVENCIONAL,1,2019,0,2019,9,22,10,[0],es_2422,0.0,True
13669,1,MECANIZADO CONVENCIONAL,1,2019,0,0,5,0,10,[0],es_667,0.0,False
13670,1,MECANIZADO CONVENCIONAL,1,2019,1,2019,16,30,10,[5],es_2440,5.0,True
13678,1,MOTORES Y COMPONENTES AUTOM.,1,2019,1,2019,21,34,10,[5],es_1374,5.0,True
13679,1,MOTORES Y COMPONENTES AUTOM.,1,2019,1,2019,20,26,10,[5],es_1179,5.0,True
13680,1,MOTORES Y COMPONENTES AUTOM.,1,2019,1,2019,20,30,10,[5],es_1561,5.0,True
13681,1,MOTORES Y COMPONENTES AUTOM.,1,2019,1,2018,11,22,0,[4],es_1360,4.0,True
13686,1,INT. A LA PROGRAMACION DE CNC,1,2019,1,2019,14,10,9,[5],es_1561,5.0,True
13687,1,INT. A LA PROGRAMACION DE CNC,1,2019,1,2019,17,32,10,[5],es_1835,5.0,True
13692,1,INT. A LA PROGRAMACION DE CNC,1,2019,1,2019,17,32,10,[5],es_1906,5.0,True
13699,1,INT. A LA PROGRAMACION DE CNC,1,2019,0,0,0,0,0,[0],es_1288,0.0,False
13703,1,INT. A LA PROGRAMACION DE CNC,1,2019,0,2019,8,9,9,[1],es_642,1.0,True
13706,1,INT. A LA PROGRAMACION DE CNC,1,2019,0,0,0,0,10,[0],es_2346,0.0,False
13708,1,INT. A LA PROGRAMACION DE CNC,1,2019,0,0,0,0,0,[0],es_785,0.0,False
13710,1,INT. A LA PROGRAMACION DE CNC,1,2019,1,2019,18,23,10,[5],es_2422,5.0,True
13717,1,INT. A LA PROGRAMACION DE CNC,1,2019,1,2019,11,23,9,[4],es_1360,4.0,True
13721,1,INT. A LA PROGRAMACION DE CNC,1,2019,1,2019,15,20,10,[3],es_2098,3.0,True
13988,1,ENERGIA SOLAR Y BIOMASA,1,2019,1,2019,21,28,10,[5],es_1124,5.0,True
13989,1,ENERGIA SOLAR Y BIOMASA,1,2019,1,2019,19,20,9,[4],es_1374,4.0,True
13994,1,ENERGIA SOLAR Y BIOMASA,1,2019,1,2019,21,25,10,[5],es_1232,5.0,True
14004,1,ENERGIA SOLAR Y BIOMASA,1,2019,1,2019,19,22,6,[4],es_642,4.0,True
14007,1,ENERGIA SOLAR Y BIOMASA,1,2019,1,2019,20,19,9,[4],es_2405,4.0,True
14100,1,INTROD. A LA INGENIERIA NAVAL,1,2019,1,2019,10,15,10,[2],es_925,2.0,True
14101,1,INTROD. A LA INGENIERIA NAVAL,1,2019,0,0,0,0,0,[0],es_1179,0.0,False
14102,1,INTROD. A LA INGENIERIA NAVAL,1,2019,1,2019,0,25,10,[2],es_1561,2.0,True
14103,1,INTROD. A LA INGENIERIA NAVAL,1,2019,0,0,0,0,0,[0],es_1226,0.0,False
14104,1,INTROD. A LA INGENIERIA NAVAL,1,2019,1,2019,11,27,10,[5],es_1232,5.0,True
14105,1,INTROD. A LA INGENIERIA NAVAL,1,2019,1,2019,5,22,10,[3],es_642,3.0,True
14106,1,INTROD. A LA INGENIERIA NAVAL,1,2019,1,2019,8,21,10,[3],es_1360,3.0,True
12091,2,MECANICA DE FLUIDOS,1,2019,1,2018,0,0,0,[4],es_1248,4.0,True
12092,2,MECANICA DE FLUIDOS,1,2019,0,0,0,21,4,[0],es_1903,0.0,False
12093,2,MECANICA DE FLUIDOS,1,2019,1,2019,19,15,6,[2],es_2274,2.0,True
12094,2,MECANICA DE FLUIDOS,1,2019,1,2019,6,22,4,[5],es_1277,5.0,True
12095,2,MECANICA DE FLUIDOS,1,2019,0,0,1,0,1,[0],es_2697,0.0,False
12096,2,MECANICA DE FLUIDOS,1,2019,1,2019,18,21,7,[3],es_3489,3.0,True
12097,2,MECANICA DE FLUIDOS,1,2019,1,2019,21,26,10,[5],es_2759,5.0,True
